"Date","Open","High","Low","Close","Adjusted_Close","Volume"
2023-03-13,184.839996337891,186.770004272461,183.970001220703,185.320007324219,179.657333374023,106800
2023-03-14,188.179992675781,189.529998779297,185.740005493164,187.740005493164,182.003387451172,220500
2023-03-15,184.440002441406,184.440002441406,180.25,182.970001220703,177.379104614258,102400
2023-03-16,181.440002441406,185.929992675781,181.080001831055,185.190002441406,179.531295776367,88300
2023-03-17,184.809997558594,184.809997558594,181.259994506836,181.580001831055,176.031616210938,281200
2023-03-20,182.389999389648,184.889999389648,182.389999389648,184.100006103516,178.474609375,101500
2023-03-21,186.550003051758,187.559997558594,185.830001831055,186.720001220703,181.014556884766,147100
2023-03-22,186.789993286133,187.399993896484,182.940002441406,182.940002441406,177.350036621094,37000
2023-03-23,184.330001831055,185.729995727539,181.210006713867,182.479995727539,176.904113769531,131200
2023-03-24,180.529998779297,182.520004272461,179.270004272461,182.520004272461,177.531478881836,128700
2023-03-27,183.580001831055,184.699996948242,182.720001220703,183.970001220703,178.941833496094,58000
2023-03-28,183.630004882812,185.649993896484,183.630004882812,184.970001220703,179.914520263672,202800
2023-03-29,186.75,187.410003662109,186.100006103516,187.410003662109,182.287841796875,83100
2023-03-30,188.619995117188,188.940002441406,187.419998168945,187.940002441406,182.803329467773,50500
2023-03-31,189.020004272461,190.679992675781,188.990005493164,190.509994506836,185.303115844727,43300
2023-04-03,190.320007324219,191.75,189.539993286133,191.039993286133,185.818588256836,99900
2023-04-04,191.300003051758,191.300003051758,185.669998168945,186.270004272461,181.179000854492,137500
2023-04-05,185.679992675781,185.940002441406,183.039993286133,183.649993896484,178.630584716797,76600
2023-04-06,183.539993286133,184.139999389648,182.720001220703,183.360000610352,178.348510742188,183500
2023-04-10,182.720001220703,185.520004272461,182.600006103516,185.509994506836,180.43977355957,193900
2023-04-11,186.070007324219,187.539993286133,186.009994506836,186.809997558594,181.704238891602,270000
2023-04-12,187.910003662109,188.550003051758,186.940002441406,187.429992675781,182.307281494141,58700
2023-04-13,187.839996337891,188.600006103516,185.830001831055,188.190002441406,183.046508789062,53000
2023-04-14,187.580001831055,189.009994506836,186.910003662109,187.929992675781,182.793609619141,66400
2023-04-17,188.160003662109,189.509994506836,188.149993896484,189.509994506836,184.330444335938,73900
2023-04-18,190.139999389648,191.440002441406,189.550003051758,190.080001831055,184.884857177734,50800
2023-04-19,189.610000610352,190.289993286133,189.179992675781,190.050003051758,184.855667114258,46000
2023-04-20,188.800003051758,190.619995117188,188.800003051758,189.839996337891,184.651412963867,103500
2023-04-21,190.139999389648,190.139999389648,188.770004272461,189.5,184.320693969727,41500
2023-04-24,189.429992675781,190.490005493164,189.169998168945,189.770004272461,184.58332824707,31900
2023-04-25,188.710006713867,188.710006713867,186.429992675781,186.479995727539,181.383255004883,56200
2023-04-26,185.490005493164,185.899993896484,182.589996337891,182.940002441406,177.940002441406,50700
2023-04-27,183.440002441406,186.949996948242,183.440002441406,186.789993286133,181.684753417969,75800
2023-04-28,186.539993286133,188.820007324219,186.539993286133,188.550003051758,183.396667480469,87100
2023-05-01,188.580001831055,190.690002441406,188.580001831055,189.699996948242,184.515258789062,70400
2023-05-02,189.169998168945,189.169998168945,186,188.199996948242,183.056243896484,47100
2023-05-03,188.600006103516,190.149993896484,187.75,187.860000610352,182.725540161133,58500
2023-05-04,187.259994506836,187.770004272461,184.509994506836,185.309997558594,180.245223999023,68800
2023-05-05,186.940002441406,189.119995117188,186.940002441406,188.669998168945,183.513397216797,83700
2023-05-08,189.309997558594,189.759994506836,187.509994506836,188.169998168945,183.027069091797,49300
2023-05-09,187.699996948242,188.699996948242,187.479995727539,188.330001831055,183.182693481445,38800
2023-05-10,189.830001831055,189.830001831055,185.990005493164,188.059997558594,182.920074462891,59100
2023-05-11,186.869995117188,187.309997558594,185.839996337891,186.970001220703,181.85986328125,132800
2023-05-12,187.789993286133,188.350006103516,185.679992675781,187.009994506836,181.898742675781,42200
2023-05-15,187.139999389648,188.679992675781,186.449996948242,188.059997558594,182.920074462891,83900
2023-05-16,187.100006103516,187.139999389648,185.460006713867,185.460006713867,180.391128540039,103600
2023-05-17,186.429992675781,189.139999389648,186.389999389648,188.529998779297,183.377227783203,119100
2023-05-18,188.169998168945,190.369995117188,188.039993286133,190.199996948242,185.001586914062,86900
2023-05-19,191,191.779998779297,188.600006103516,189.320007324219,184.145645141602,42300
2023-05-22,189.490005493164,190.289993286133,188.5,189.630004882812,184.447158813477,32600
2023-05-23,188.850006103516,189.479995727539,187.110000610352,187.270004272461,182.151657104492,36700
2023-05-24,186.509994506836,186.520004272461,184.5,184.839996337891,179.788070678711,71600
2023-05-25,185.130004882812,186,183.949996948242,185.679992675781,180.605117797852,56200
2023-05-26,186,187.630004882812,185.949996948242,187.199996948242,182.083572387695,53000
2023-05-30,187.789993286133,188,186.100006103516,186.919998168945,181.81120300293,75300
2023-05-31,186.259994506836,186.259994506836,183.720001220703,184.110000610352,179.078048706055,55100
2023-06-01,184.339996337891,186.889999389648,183.970001220703,186.520004272461,181.422164916992,81200
2023-06-02,188.539993286133,192.820007324219,188.539993286133,192.550003051758,187.287353515625,113800
2023-06-05,192.360000610352,192.360000610352,190.440002441406,191.059997558594,185.838073730469,65000
2023-06-06,190.610000610352,193.169998168945,190.279998779297,192.880004882812,187.608337402344,138600
2023-06-07,193.229995727539,196.070007324219,192.679992675781,195.949996948242,190.594421386719,94500
2023-06-08,195.770004272461,196.589996337891,194.929992675781,196.25,190.886215209961,51500
2023-06-09,196.210006713867,196.240005493164,194.490005493164,195.610000610352,190.263717651367,58000
2023-06-12,195.899993896484,197.550003051758,195.490005493164,197.320007324219,191.926986694336,27500
2023-06-13,198.020004272461,199.690002441406,197.820007324219,199.440002441406,193.989044189453,207700
2023-06-14,199.809997558594,200.380004882812,197.839996337891,198.580001831055,193.152542114258,53100
2023-06-15,198.330001831055,201.800003051758,198.330001831055,201.619995117188,196.109466552734,44400
2023-06-16,202.149993896484,202.820007324219,200.699996948242,201.179992675781,195.68147277832,139400
2023-06-20,200.080001831055,200.449996948242,199.110000610352,200,194.533721923828,69100
2023-06-21,199.009994506836,201.690002441406,198.869995117188,201.160003662109,195.662017822266,42200
2023-06-22,200.289993286133,200.589996337891,199.429992675781,199.809997558594,194.348922729492,31200
2023-06-23,197.919998168945,198.889999389648,197.649993896484,198.110000610352,192.695388793945,32900
2023-06-26,197.839996337891,200.339996337891,197.839996337891,199.729995727539,194.271102905273,66600
2023-06-27,200.270004272461,202.789993286133,200.070007324219,202.610000610352,197.072387695312,68500
2023-06-28,202.740005493164,203.020004272461,202,202.720001220703,197.179412841797,126400
2023-06-29,202.059997558594,203.899993896484,201.679992675781,203.869995117188,198.985061645508,163800
2023-06-30,205.210006713867,206.089996337891,204.570007324219,205.529998779297,200.605255126953,63800
2023-07-03,204.729995727539,205.779998779297,204.179992675781,205.589996337891,200.663833618164,78400
2023-07-05,204.539993286133,204.869995117188,203.800003051758,204.259994506836,199.365692138672,180700
2023-07-06,202.360000610352,203.110000610352,201,202.149993896484,197.306259155273,52500
2023-07-07,202.050003051758,204.850006103516,202.050003051758,203.100006103516,198.233520507812,54600
2023-07-10,203.169998168945,205.860000610352,203.169998168945,205.860000610352,200.927383422852,69400
2023-07-11,206.529998779297,208.589996337891,206.460006713867,208.309997558594,203.31867980957,138500
2023-07-12,209.800003051758,210.25,208.190002441406,208.389999389648,203.396774291992,109500
2023-07-13,208.710006713867,209.25,208,209.009994506836,204.001892089844,40200
2023-07-14,209.059997558594,209.059997558594,207.179992675781,208.160003662109,203.172256469727,672600
2023-07-17,207.880004882812,209.759994506836,207.529998779297,209.089996337891,204.079971313477,799900
2023-07-18,209.100006103516,211.139999389648,209.100006103516,210.690002441406,205.641647338867,125300
2023-07-19,210.839996337891,211.119995117188,209.490005493164,210.720001220703,205.670928955078,128300
2023-07-20,210.779998779297,211.600006103516,210.039993286133,211.089996337891,206.03205871582,175900
2023-07-21,211.399993896484,211.399993896484,210.119995117188,210.119995117188,205.085311889648,39100
2023-07-24,209.929992675781,211.179992675781,209.929992675781,210.520004272461,205.475723266602,54900
2023-07-25,209.089996337891,210.610000610352,208.990005493164,210.289993286133,205.251220703125,156200
2023-07-26,210.820007324219,211.710006713867,210.690002441406,211.679992675781,206.607894897461,47900
2023-07-27,212.100006103516,212.100006103516,208.979995727539,209.619995117188,204.597290039062,96100
2023-07-28,211.070007324219,211.419998168945,210.520004272461,210.990005493164,205.934463500977,117800
2023-07-31,211.630004882812,212.119995117188,211.309997558594,211.990005493164,206.910507202148,49300
2023-08-01,211.399993896484,213,211.399993896484,212.600006103516,207.505889892578,96200
2023-08-02,211.039993286133,212.100006103516,210,210.419998168945,205.37809753418,59000
2023-08-03,209.350006103516,209.940002441406,208.720001220703,208.779998779297,203.777420043945,50100
2023-08-04,209.720001220703,209.940002441406,207.550003051758,207.75,202.772079467773,66900
2023-08-07,208.229995727539,210.199996948242,208.229995727539,210.119995117188,205.085311889648,43400
2023-08-08,208.770004272461,209.289993286133,207.190002441406,209.020004272461,204.011642456055,56400
2023-08-09,209.050003051758,209.570007324219,207.979995727539,208.589996337891,203.591949462891,40300
2023-08-10,209.289993286133,210.429992675781,207.490005493164,208.080001831055,203.094161987305,51000
2023-08-11,207.5,208.720001220703,207.5,208.270004272461,203.279632568359,58800
2023-08-14,208.059997558594,208.779998779297,207.5,208.779998779297,203.777420043945,42300
2023-08-15,207.270004272461,207.440002441406,205.940002441406,205.970001220703,201.034759521484,46500
2023-08-16,205.520004272461,207.190002441406,204.600006103516,204.600006103516,199.697555541992,68300
2023-08-17,205.130004882812,205.449996948242,202.5,202.570007324219,197.716217041016,63900
2023-08-18,201.5,203.309997558594,201,203.070007324219,198.204223632812,91800
2023-08-21,203.240005493164,203.539993286133,201.350006103516,202.830001831055,197.969970703125,57100
2023-08-22,203.479995727539,204,201.880004882812,202.399993896484,197.550262451172,110200
2023-08-23,202.539993286133,204.770004272461,202.529998779297,204.550003051758,199.64875793457,47000
2023-08-24,204.330001831055,205.339996337891,202.139999389648,202.139999389648,197.296508789062,108100
2023-08-25,202.979995727539,204.259994506836,201.320007324219,203.5,198.623931884766,39600
2023-08-28,204.490005493164,205.960006713867,204.490005493164,205.160003662109,200.244155883789,131300
2023-08-29,205,207.330001831055,204.630004882812,207.259994506836,202.293823242188,121400
2023-08-30,207.429992675781,208.830001831055,207.139999389648,208.330001831055,203.338180541992,57800
2023-08-31,208.800003051758,209.149993896484,207.630004882812,207.639999389648,202.664733886719,74200
2023-09-01,209.039993286133,209.429992675781,208.199996948242,208.899993896484,203.894546508789,81100
2023-09-05,208.309997558594,208.309997558594,204.899993896484,204.899993896484,199.990371704102,42900
2023-09-06,204.649993896484,205.779998779297,203.289993286133,204.210006713867,199.316925048828,98800
2023-09-07,203.309997558594,203.979995727539,202.009994506836,203.190002441406,198.321365356445,45700
2023-09-08,203.5,203.5,202,202.410003662109,197.560043334961,77000
2023-09-11,202.800003051758,203.179992675781,201.779998779297,202.690002441406,197.83332824707,78600
2023-09-12,201.979995727539,203.199996948242,201.699996948242,201.910003662109,197.072036743164,80800
2023-09-13,201.5,201.970001220703,199.720001220703,200.509994506836,195.70556640625,74300
2023-09-14,201.679992675781,202.809997558594,201.600006103516,202.809997558594,197.950469970703,46900
2023-09-15,202.429992675781,202.509994506836,200.789993286133,201.440002441406,196.61328125,50200
2023-09-18,201.210006713867,202.649993896484,201,201.460006713867,196.6328125,56500
2023-09-19,201.190002441406,201.529998779297,199.479995727539,200.710006713867,195.900787353516,45800
2023-09-20,201.600006103516,202.770004272461,199.740005493164,199.800003051758,195.012603759766,45300
2023-09-21,199,199,196.279998779297,196.279998779297,191.576950073242,67600
2023-09-22,196.339996337891,197,195.639999389648,195.649993896484,190.962005615234,86100
2023-09-25,194.869995117188,196.889999389648,194.869995117188,196.660003662109,191.947814941406,48700
2023-09-26,195.360000610352,196.270004272461,193.820007324219,193.820007324219,189.175872802734,100400
2023-09-27,194.850006103516,196.149993896484,194.300003051758,195.800003051758,191.108413696289,71700
2023-09-28,195.009994506836,197.550003051758,194.979995727539,196.119995117188,192.076034545898,88700
2023-09-29,197.369995117188,197.509994506836,194.460006713867,194.979995727539,190.959548950195,79000
2023-10-02,194.509994506836,195,192.169998168945,193.080001831055,189.098739624023,130900
2023-10-03,192.270004272461,193.389999389648,190.5,191.289993286133,187.345642089844,112600
2023-10-04,191.300003051758,192.470001220703,189.940002441406,192.059997558594,188.099761962891,110100
2023-10-05,191.759994506836,192.490005493164,190.449996948242,191.139999389648,187.19873046875,48500
2023-10-06,190.440002441406,194.770004272461,190.009994506836,193.809997558594,189.813690185547,98000
2023-10-09,193.830001831055,196.580001831055,193.789993286133,196.380004882812,192.330688476562,43100
2023-10-10,197.440002441406,199.179992675781,196.720001220703,197.899993896484,193.819351196289,63600
2023-10-11,198.600006103516,199.220001220703,197.529998779297,199.110000610352,195.00439453125,49600
2023-10-12,199.529998779297,199.529998779297,195.440002441406,196.830001831055,192.771423339844,203800
2023-10-13,197.240005493164,197.539993286133,193.809997558594,194.550003051758,190.538436889648,41700
2023-10-16,195.789993286133,197.710006713867,195.740005493164,196.800003051758,192.742034912109,48800
2023-10-17,195.880004882812,199.149993896484,195.880004882812,197.800003051758,193.721420288086,292000
2023-10-18,196.440002441406,196.460006713867,192.380004882812,192.559997558594,188.589462280273,54300
2023-10-19,192.690002441406,193.929992675781,190.089996337891,190.529998779297,186.601318359375,267700
2023-10-20,190.410003662109,191,188.649993896484,188.710006713867,184.818862915039,83400
2023-10-23,188.119995117188,190.229995727539,187.580001831055,187.630004882812,183.761123657227,75100
2023-10-24,189.699996948242,189.990005493164,187.880004882812,188.690002441406,184.799270629883,119200
2023-10-25,188.130004882812,188.220001220703,186.100006103516,186.130004882812,182.292037963867,62900
2023-10-26,186.139999389648,187.600006103516,185.350006103516,185.509994506836,181.684814453125,102500
2023-10-27,185.929992675781,186.110000610352,183.289993286133,183.759994506836,179.970901489258,1280300
2023-10-30,184.970001220703,186.699996948242,184.389999389648,186.029998779297,182.194107055664,501600
2023-10-31,185.759994506836,187.630004882812,185.600006103516,187.339996337891,183.477066040039,42600
2023-11-01,187.479995727539,188.410003662109,186.490005493164,188.149993896484,184.270370483398,67900
2023-11-02,190,192.410003662109,190,192.199996948242,188.236892700195,63700
2023-11-03,194.25,195.429992675781,194.25,194.350006103516,190.342575073242,62600
2023-11-06,194.5,194.550003051758,192.770004272461,193.630004882812,189.637405395508,41500
2023-11-07,192.610000610352,193.75,192.160003662109,193.330001831055,189.34358215332,61600
2023-11-08,193.570007324219,194.240005493164,192.979995727539,193.699996948242,189.705963134766,39900
2023-11-09,194.520004272461,195.070007324219,192.860000610352,193.080001831055,189.098739624023,32900
2023-11-10,194.179992675781,196.059997558594,193.449996948242,195.979995727539,191.938949584961,47200
2023-11-13,195.259994506836,196.529998779297,195.149993896484,196.020004272461,191.978118896484,63500
2023-11-14,198.979995727539,201.800003051758,198.979995727539,201.270004272461,197.119857788086,101800
2023-11-15,201.729995727539,203.399993896484,201.419998168945,201.419998168945,197.266754150391,62700
2023-11-16,201.440002441406,202.410003662109,200.449996948242,201.210006713867,197.061096191406,38300
2023-11-17,202.309997558594,202.5,201.740005493164,202.5,198.324508666992,35200
2023-11-20,202.369995117188,203.630004882812,201.600006103516,203.139999389648,198.951309204102,83800
2023-11-21,202.75,203.059997558594,202.240005493164,202.800003051758,198.618301391602,65400
2023-11-22,203.100006103516,204.100006103516,202.529998779297,203.399993896484,199.205917358398,206100
2023-11-24,203.289993286133,204.279998779297,203.289993286133,203.960006713867,199.754409790039,17500
2023-11-27,203.529998779297,203.630004882812,202.619995117188,203.259994506836,199.068832397461,234400
2023-11-28,203.339996337891,204,202,202.289993286133,198.11882019043,116000
2023-11-29,203.539993286133,204.240005493164,202.710006713867,202.940002441406,198.755432128906,45500
2023-11-30,203.279998779297,205.190002441406,203.050003051758,205.190002441406,200.959014892578,55300
2023-12-01,205.210006713867,209.009994506836,205.190002441406,209.009994506836,204.700271606445,89100
2023-12-04,207.880004882812,209.860000610352,207.880004882812,209.690002441406,205.366256713867,201600
2023-12-05,208.550003051758,208.800003051758,207.600006103516,207.699996948242,203.417266845703,245200
2023-12-06,208.889999389648,210.300003051758,208.429992675781,208.509994506836,204.210571289062,82400
2023-12-07,209.160003662109,209.169998168945,208.399993896484,208.970001220703,204.661087036133,46800
2023-12-08,209,210.929992675781,209,210.009994506836,205.679641723633,50800
2023-12-11,210.130004882812,212.130004882812,210.130004882812,211.860000610352,207.491500854492,53400
2023-12-12,212.169998168945,213.259994506836,211.649993896484,212.839996337891,208.451278686523,47900
2023-12-13,212.970001220703,215.600006103516,211.490005493164,215.600006103516,211.154388427734,52400
2023-12-14,217.320007324219,219.160003662109,217.309997558594,219.080001831055,214.562622070312,98900
2023-12-15,218.300003051758,219.289993286133,217.75,218.190002441406,213.690979003906,83700
2023-12-18,218.809997558594,218.820007324219,217.839996337891,218.149993896484,213.651794433594,47700
2023-12-19,218.119995117188,219.279998779297,218,219.130004882812,215.621765136719,88000
2023-12-20,218.270004272461,219.699996948242,215.600006103516,215.699996948242,212.246673583984,84300
2023-12-21,217.270004272461,218.229995727539,216.429992675781,218.190002441406,214.696792602539,135300
2023-12-22,218.729995727539,220,218.610000610352,219.119995117188,215.611907958984,83300
2023-12-26,219.509994506836,221.259994506836,219.509994506836,220.839996337891,217.304382324219,50000
2023-12-27,220.919998168945,221.660003662109,220.440002441406,221.149993896484,217.609405517578,72200
2023-12-28,220.690002441406,221.419998168945,220.679992675781,221.119995117188,217.579895019531,37900
2023-12-29,220.820007324219,221.5,219.740005493164,220.429992675781,216.900939941406,45900
2024-01-02,218.880004882812,220.259994506836,217.389999389648,218.089996337891,214.598403930664,88300
2024-01-03,216.830001831055,216.830001831055,214.009994506836,214.009994506836,210.583709716797,76800
2024-01-04,214.720001220703,216.179992675781,214.380004882812,214.490005493164,211.056045532227,42600
2024-01-05,214.289993286133,215.610000610352,213.910003662109,214.5,211.065872192383,69300
2024-01-08,213.979995727539,216.199996948242,213.190002441406,216.050003051758,212.591064453125,72500
2024-01-09,214.639999389648,215.529998779297,213.970001220703,215.289993286133,211.843215942383,74900
2024-01-10,215.130004882812,216.619995117188,215.130004882812,216.25,212.787857055664,74500
2024-01-11,216.210006713867,216.210006713867,213.979995727539,215.820007324219,212.36474609375,66100
2024-01-12,216.770004272461,217.110000610352,215.169998168945,215.779998779297,212.325393676758,33000
2024-01-16,214.619995117188,214.619995117188,212.960006713867,213.729995727539,210.308197021484,65600
2024-01-17,212.100006103516,213.419998168945,211.770004272461,212.179992675781,208.783004760742,56800
2024-01-18,213.350006103516,215.160003662109,212.75,214.990005493164,211.548034667969,50600
2024-01-19,215.860000610352,217,214.009994506836,216.679992675781,213.210968017578,81600
2024-01-22,217.770004272461,219.009994506836,217.770004272461,218.75,215.247848510742,61200
2024-01-23,219.139999389648,219.399993896484,217.490005493164,218.270004272461,214.775512695312,54100
2024-01-24,219.259994506836,219.259994506836,216.600006103516,216.710006713867,213.240509033203,60300
2024-01-25,217.649993896484,218.869995117188,217.630004882812,218.869995117188,215.365921020508,40700
2024-01-26,219.139999389648,219.729995727539,218.169998168945,218.669998168945,215.169128417969,27100
2024-01-29,218.479995727539,220.490005493164,218.300003051758,220.490005493164,216.959991455078,60100
2024-01-30,219.259994506836,220.949996948242,219.039993286133,220.559997558594,217.028854370117,442800
2024-01-31,220.479995727539,220.720001220703,217.830001831055,217.830001831055,214.342575073242,591900
2024-02-01,219.229995727539,221.740005493164,217.910003662109,221.740005493164,218.189987182617,94000
2024-02-02,220.940002441406,223.899993896484,220,223.009994506836,219.439636230469,141800
2024-02-05,222.110000610352,222.110000610352,219.889999389648,221.330001831055,217.786544799805,61200
2024-02-06,221.389999389648,223.339996337891,221.119995117188,223.339996337891,219.764343261719,43500
2024-02-07,224.020004272461,225.75,224,224.789993286133,221.191131591797,62300
2024-02-08,225.059997558594,225.649993896484,224.380004882812,225.539993286133,221.929107666016,70900
2024-02-09,225.830001831055,226.210006713867,224.830001831055,226.130004882812,222.509689331055,66600
2024-02-12,226.149993896484,227.460006713867,226.149993896484,226.940002441406,223.306716918945,90000
2024-02-13,224.410003662109,224.479995727539,222.029998779297,223.610000610352,220.030029296875,311200
2024-02-14,225.660003662109,227.720001220703,225.479995727539,227.649993896484,224.005340576172,158600
2024-02-15,228.039993286133,229.699996948242,227.720001220703,229.490005493164,225.815887451172,47100
2024-02-16,228.979995727539,229.800003051758,228.029998779297,228.139999389648,224.487487792969,71300
2024-02-20,227.220001220703,227.770004272461,226.649993896484,227.169998168945,223.53303527832,71000
2024-02-21,226.919998168945,227.809997558594,226.380004882812,227.789993286133,224.143096923828,58400
2024-02-22,229.220001220703,230.740005493164,228.929992675781,230.449996948242,226.760513305664,61300
2024-02-23,231.009994506836,232.229995727539,230.789993286133,231.690002441406,227.980667114258,58800
2024-02-26,231.729995727539,232.270004272461,231.490005493164,231.800003051758,228.088912963867,74100
2024-02-27,232.440002441406,232.440002441406,231.169998168945,232.139999389648,228.423461914062,60100
2024-02-28,231.839996337891,233.339996337891,231.649993896484,232.809997558594,229.082748413086,145400
2024-02-29,233.839996337891,234.070007324219,232.309997558594,233.369995117188,229.633758544922,113900
2024-03-01,233.75,234.789993286133,233.119995117188,234.699996948242,230.942459106445,128600
2024-03-04,235.139999389648,236.289993286133,235.139999389648,235.600006103516,231.828063964844,147400
2024-03-05,235.080001831055,235.610000610352,232.490005493164,233.520004272461,229.781356811523,99400
2024-03-06,234.479995727539,236.119995117188,234.479995727539,235.020004272461,231.257354736328,81400
2024-03-07,236.339996337891,237.080001831055,235.949996948242,236.779998779297,232.989166259766,76400
2024-03-08,237.710006713867,238.690002441406,235.570007324219,236.149993896484,232.369247436523,70600
2024-03-11,235.789993286133,235.789993286133,233.220001220703,234.770004272461,231.011367797852,44400
2024-03-12,234.979995727539,236.110000610352,233.710006713867,235.929992675781,232.152786254883,49200
2024-03-13,235.669998168945,237.110000610352,235.669998168945,236.639999389648,232.851409912109,49400
2024-03-14,237.080001831055,237.080001831055,233.720001220703,235.389999389648,231.621429443359,58000
2024-03-15,234.550003051758,236.389999389648,234.550003051758,235.490005493164,231.719833374023,94200
2024-03-18,236.229995727539,236.809997558594,235.729995727539,235.759994506836,231.985504150391,49300
2024-03-19,235.809997558594,237.949996948242,235.809997558594,237.949996948242,234.140441894531,40700
2024-03-20,237.960006713867,241.179992675781,237.580001831055,240.940002441406,237.082565307617,58000
2024-03-21,241.979995727539,244.139999389648,241.860000610352,243.729995727539,239.827911376953,106000
2024-03-22,243.820007324219,243.820007324219,241.990005493164,242.080001831055,238.810836791992,55200
2024-03-25,242.289993286133,242.320007324219,240.539993286133,240.539993286133,237.291625976562,44100
2024-03-26,241.149993896484,241.380004882812,240.149993896484,240.179992675781,236.936492919922,47700
2024-03-27,241.809997558594,244.149993896484,241.789993286133,244.149993896484,240.85285949707,60900
2024-03-28,244.309997558594,244.630004882812,243.639999389648,244.149993896484,240.85285949707,184400
2024-04-01,244.389999389648,244.490005493164,241.979995727539,242.070007324219,238.800979614258,171400
2024-04-02,241.179992675781,241.440002441406,240.139999389648,240.639999389648,237.390274047852,59300
2024-04-03,240.179992675781,242.580001831055,240.179992675781,242.169998168945,238.899612426758,60200
2024-04-04,243.899993896484,244.720001220703,239.270004272461,240.039993286133,236.798370361328,74100
2024-04-05,240.710006713867,243.699996948242,240.710006713867,243.179992675781,239.895965576172,126800
2024-04-08,243.789993286133,244,242.720001220703,243.029998779297,239.748001098633,159800
2024-04-09,243.100006103516,243.720001220703,239.720001220703,242.410003662109,239.136367797852,106900
2024-04-10,238.710006713867,240.520004272461,237.699996948242,239.5,236.265670776367,120800
2024-04-11,239.919998168945,240.889999389648,238.110000610352,239.869995117188,236.630676269531,78800
2024-04-12,238.509994506836,239.300003051758,236.360000610352,237.440002441406,234.233489990234,95100
2024-04-15,239.990005493164,240.720001220703,234.710006713867,235.360000610352,232.181594848633,91500
2024-04-16,235.199996948242,235.75,233.490005493164,234.75,231.579818725586,61000
2024-04-17,235.940002441406,235.940002441406,232.009994506836,233.080001831055,229.932373046875,80600
2024-04-18,233.929992675781,235.190002441406,232.100006103516,232.289993286133,229.153030395508,66600
2024-04-19,232.660003662109,234.029998779297,231.419998168945,232.199996948242,229.064254760742,74800
2024-04-22,233.110000610352,235.339996337891,232.559997558594,233.710006713867,230.553863525391,44000
2024-04-23,235.130004882812,237.580001831055,235,237.169998168945,233.967132568359,71800
2024-04-24,237.5,237.929992675781,233.740005493164,235.539993286133,232.359146118164,211300
2024-04-25,233.850006103516,236.770004272461,232.690002441406,236.220001220703,233.029968261719,40400
2024-04-26,235.979995727539,237.309997558594,235.710006713867,236.5,233.306182861328,37900
2024-04-29,237.020004272461,238.440002441406,237.009994506836,238.179992675781,234.963485717773,38200
2024-04-30,238.039993286133,238.039993286133,234.050003051758,234.050003051758,230.889266967773,40900
2024-05-01,233.699996948242,236.970001220703,233.130004882812,233.210006713867,230.060623168945,77100
2024-05-02,235.259994506836,235.789993286133,232.550003051758,235.789993286133,232.605758666992,78800
2024-05-03,237.789993286133,238.300003051758,236.419998168945,237.470001220703,234.263092041016,53500
2024-05-06,238.910003662109,240.210006713867,238.910003662109,240.070007324219,236.827987670898,103900
2024-05-07,240.539993286133,241.309997558594,240.220001220703,240.360000610352,237.114059448242,44700
2024-05-08,239.190002441406,240.720001220703,239.190002441406,240.470001220703,237.222564697266,63300
2024-05-09,241.020004272461,242.970001220703,240.910003662109,242.949996948242,239.669082641602,60400
2024-05-10,244.020004272461,244.139999389648,242.639999389648,243.149993896484,239.866363525391,276300
2024-05-13,243.960006713867,244,241.869995117188,241.979995727539,238.712188720703,44200
2024-05-14,242.520004272461,243.029998779297,241.809997558594,242.399993896484,239.126495361328,33200
2024-05-15,243.850006103516,244.330001831055,243.449996948242,244.039993286133,240.744354248047,56200
2024-05-16,243.490005493164,244.070007324219,242.080001831055,242.080001831055,238.810836791992,58100
2024-05-17,242.389999389648,242.759994506836,241.320007324219,242.289993286133,239.017990112305,30700
2024-05-20,242.399993896484,243.839996337891,242.270004272461,242.940002441406,239.659225463867,233800
2024-05-21,242.589996337891,242.589996337891,241.740005493164,242.389999389648,239.116638183594,86800
2024-05-22,241.889999389648,243.289993286133,241.309997558594,242.720001220703,239.442199707031,260900
2024-05-23,243.410003662109,243.449996948242,239.339996337891,239.679992675781,236.443222045898,72100
2024-05-24,240.600006103516,241.809997558594,239.880004882812,241.410003662109,238.149887084961,113400
2024-05-28,241.820007324219,241.820007324219,237.679992675781,238.369995117188,235.150924682617,199600
2024-05-29,236.179992675781,236.509994506836,234.929992675781,235.039993286133,231.865905761719,47400
2024-05-30,235.610000610352,237.059997558594,235.520004272461,236.759994506836,233.56266784668,52300
2024-05-31,237.360000610352,239.559997558594,235.330001831055,239.559997558594,236.324859619141,53800
