"Date","Open","High","Low","Close","Adjusted_Close","Volume"
2023-03-13,170.770004272461,173.229995727539,169.839996337891,170.869995117188,165.103179931641,108500
2023-03-14,173.979995727539,175.289993286133,171.460006713867,173.25,167.402877807617,113500
2023-03-15,169.199996948242,169.199996948242,165.149993896484,167.460006713867,161.808303833008,1e+05
2023-03-16,165.779998779297,169.589996337891,165.270004272461,169.339996337891,163.624847412109,101100
2023-03-17,168.520004272461,168.520004272461,166.360000610352,166.589996337891,160.967620849609,50200
2023-03-20,167.759994506836,170.139999389648,167.759994506836,169.910003662109,164.175598144531,50500
2023-03-21,171.940002441406,172.990005493164,171.169998168945,172.130004882812,166.320678710938,59100
2023-03-22,172.080001831055,172.960006713867,169.100006103516,169.130004882812,163.421905517578,26200
2023-03-23,169.660003662109,172.380004882812,167.770004272461,168.759994506836,163.064407348633,79900
2023-03-24,166.779998779297,169.929992675781,165.839996337891,169.669998168945,164.608917236328,55700
2023-03-27,170.759994506836,172.110000610352,169.699996948242,170.899993896484,165.802215576172,39600
2023-03-28,171.029998779297,172.190002441406,171.029998779297,171.949996948242,166.820892333984,91500
2023-03-29,174.029998779297,174.220001220703,173.360000610352,174.199996948242,169.003799438477,84800
2023-03-30,175.610000610352,175.990005493164,174.5,175.169998168945,169.944839477539,53400
2023-03-31,175.460006713867,178.059997558594,175.460006713867,177.820007324219,172.515823364258,133900
2023-04-03,178.229995727539,179.570007324219,177.5,178.839996337891,173.505386352539,117000
2023-04-04,178.520004272461,178.520004272461,175.25,175.929992675781,170.682174682617,130100
2023-04-05,174.970001220703,175.669998168945,173.759994506836,175.360000610352,170.129180908203,115900
2023-04-06,174.320007324219,175.039993286133,173.75,174.899993896484,169.682891845703,69500
2023-04-10,174.100006103516,176.360000610352,174.100006103516,176.160003662109,170.905334472656,58100
2023-04-11,176.5,178.440002441406,176.5,177.5,172.205337524414,101100
2023-04-12,178.75,179.130004882812,177.240005493164,177.339996337891,172.050140380859,62400
2023-04-13,177.679992675781,179.830001831055,177.289993286133,179.190002441406,173.844955444336,72000
2023-04-14,178.820007324219,179.800003051758,176.860000610352,177.759994506836,172.457595825195,50400
2023-04-17,177.759994506836,178.940002441406,177.529998779297,178.869995117188,173.534484863281,44800
2023-04-18,179.380004882812,180.179992675781,178.789993286133,179.509994506836,174.155380249023,49100
2023-04-19,178.410003662109,179.220001220703,178,178.979995727539,173.641204833984,35700
2023-04-20,177.899993896484,179.169998168945,177.779998779297,178.630004882812,173.301651000977,37600
2023-04-21,177.740005493164,177.740005493164,175.910003662109,176.779998779297,171.506820678711,59900
2023-04-24,176.869995117188,178.070007324219,176.869995117188,177.990005493164,172.680725097656,50000
2023-04-25,176.360000610352,176.360000610352,173.919998168945,173.919998168945,168.732147216797,54600
2023-04-26,173.399993896484,173.710006713867,171.360000610352,171.779998779297,166.655975341797,33000
2023-04-27,172.369995117188,174.470001220703,171.610000610352,174.440002441406,169.23664855957,49100
2023-04-28,174.279998779297,176.639999389648,174.279998779297,176.369995117188,171.109039306641,136900
2023-05-01,176.610000610352,177.550003051758,176.070007324219,176.160003662109,170.905334472656,36900
